earnings,lnearnings,dearnings,gender,age,lnage,agesq,education,educsquared,agebyeduc,genderbyage,genderbyeduc,hours,lnhours,genderbyhours,dself,dprivate,dgovt,state,statefip,stateunemp,stateincomepc,year,pernum,perwt,relate,region,metro,marst,race,raced,hispan,racesing,hcovany,attainededuc,detailededuc,empstat,classwkr,classwkrd,wkswork2,workedyr,inctot,incwage,incbus00,incearn
120000.0,11.695247,1.0,1,46,3.8286414,2116.0,18.0,324.0,828.0,46.0,18.0,45,3.8066626,45.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,1,118.0,Head/Householder,South Atlantic Division,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Professional degree beyond a bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,120000,120000,0,120000
48000.0,10.778956,0.0,0,43,3.7612002,1849.0,13.0,169.0,559.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,1,73.0,Head/Householder,South Atlantic Division,"In metro area, central city",Divorced,White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,48000,48000,0,48000
52000.0,10.858999,0.0,1,44,3.7841897,1936.0,16.0,256.0,704.0,44.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,2,249.0,Spouse,South Atlantic Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,52000,52000,0,52000
25000.0,10.126631,0.0,0,35,3.5553482,1225.0,9.0,81.0,315.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,2,73.0,Spouse,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 9,Grade 9,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,25000,25000,0,25000
23000.0,10.043249,0.0,1,45,3.8066626,2025.0,12.0,144.0,540.0,45.0,12.0,39,3.6635616,39.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,1,274.0,Head/Householder,South Atlantic Division,Central city status unknown,"Married, spouse present",Japanese,Japanese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,23000,23000,0,23000
43000.0,10.668956,0.0,1,60,4.0943446,3600.0,14.0,196.0,840.0,60.0,14.0,40,3.6888795,40.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,2,83.0,Spouse,South Atlantic Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,46000,43000,0,43000
31500.0,10.357743,0.0,0,42,3.7376697,1764.0,12.0,144.0,504.0,0.0,0.0,35,3.5553482,0.0,1.0,0.0,0.0,Florida ,Florida,11.1,39272,2010,1,80.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,Grade 12,"Some college, but less than 1 year",Employed,Self-employed,"Self-employed, incorporated",50-52 weeks,Yes,31500,31500,0,31500
70000.0,11.156251,0.0,1,32,3.465736,1024.0,18.0,324.0,576.0,32.0,18.0,40,3.6888795,40.0,0.0,1.0,0.0,Florida ,Florida,11.1,39272,2010,1,74.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city",Never married/single,White,White,Cuban,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,70560,70000,0,70000
30000.0,10.308952,0.0,0,38,3.637586,1444.0,12.0,144.0,456.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,270.0,"Partner, friend, visitor",South Atlantic Division,"In metro, area, outside central city",Divorced,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,30000,30000,0,30000
34000.0,10.434115,0.0,1,33,3.4965076,1089.0,16.0,256.0,528.0,33.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,102.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,34000,34000,0,34000
20000.0,9.903487,0.0,1,53,3.9702919,2809.0,16.0,256.0,848.0,53.0,16.0,36,3.583519,36.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,131.0,Spouse,South Atlantic Division,Central city status unknown,"Married, spouse present",Other Asian or Pacific Islander,Asian Indian (Hindu 1920-1940),Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,20000,20000,0,20000
33000.0,10.404263,0.0,1,34,3.5263605,1156.0,13.0,169.0,442.0,34.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,239.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,33000,33000,0,33000
48000.0,10.778956,0.0,0,54,3.988984,2916.0,12.0,144.0,648.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,279.0,Spouse,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,48000,48000,0,48000
42000.0,10.645425,0.0,0,42,3.7376697,1764.0,12.0,144.0,504.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,339.0,Head/Householder,South Atlantic Division,Not in metro area,Divorced,White,White,Not Hispanic,White,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,42000,42000,0,42000
15600.0,9.655026,0.0,0,34,3.5263605,1156.0,13.0,169.0,442.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Georgia ,Georgia,10.7,35490,2010,1,124.0,Head/Householder,South Atlantic Division,Not in metro area,Separated,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,15600,15600,0,15600
40000.0,10.596635,0.0,1,45,3.8066626,2025.0,16.0,256.0,720.0,45.0,16.0,45,3.8066626,45.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,159.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city",Divorced,Two major races,White and Black,Not Hispanic,Black,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
30300.0,10.318903,0.0,0,42,3.7376697,1764.0,16.0,256.0,672.0,0.0,0.0,40,3.6888795,0.0,1.0,0.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,56.0,Spouse,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Unemployed,Self-employed,"Self-employed, incorporated",50-52 weeks,Yes,30300,30300,0,30300
31000.0,10.3417425,0.0,1,42,3.7376697,1764.0,12.0,144.0,504.0,42.0,12.0,65,4.1743875,65.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,286.0,Head/Householder,South Atlantic Division,Not in metro area,Divorced,White,White,Not Hispanic,White,No health insurance coverage,Grade 12,GED or alternative credential,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,31000,31000,0,31000
13000.0,9.472705,0.0,1,42,3.7376697,1764.0,12.0,144.0,504.0,42.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,194.0,Head/Householder,South Atlantic Division,Central city status unknown,Divorced,White,White,Not Hispanic,White,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,13000,13000,0,13000
47100.0,10.760028,0.0,0,38,3.637586,1444.0,16.0,256.0,608.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,72.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,53300,47100,0,47100
65000.0,11.082143,0.0,1,49,3.8918202,2401.0,14.0,196.0,686.0,49.0,14.0,43,3.7612002,43.0,0.0,0.0,1.0,Georgia ,Georgia,10.7,35490,2010,3,263.0,Other relatives,South Atlantic Division,"In metro, area, outside central city","Married, spouse absent",White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Local govt employee,50-52 weeks,Yes,65000,65000,0,65000
17200.0,9.752665,0.0,0,47,3.8501475,2209.0,16.0,256.0,752.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,230.0,Spouse,South Atlantic Division,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,17200,17200,0,17200
31200.0,10.348173,0.0,0,32,3.465736,1024.0,12.0,144.0,384.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,76.0,Head/Householder,South Atlantic Division,Not identifiable,"Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,Grade 12,"Some college, but less than 1 year",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,31200,31200,0,31200
40000.0,10.596635,0.0,1,40,3.6888795,1600.0,16.0,256.0,640.0,40.0,16.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,79.0,Head/Householder,South Atlantic Division,Central city status unknown,Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
48700.0,10.793434,0.0,0,43,3.7612002,1849.0,12.0,144.0,516.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,Georgia ,Georgia,10.7,35490,2010,2,94.0,Spouse,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,48700,48700,0,48700
17000.0,9.740969,0.0,1,40,3.6888795,1600.0,13.0,169.0,520.0,40.0,13.0,40,3.6888795,40.0,0.0,0.0,1.0,Georgia ,Georgia,10.7,35490,2010,6,75.0,Other relatives,South Atlantic Division,"In metro, area, outside central city",Never married/single,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,19500,17000,0,17000
40000.0,10.596635,0.0,0,35,3.5553482,1225.0,12.0,144.0,420.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,306.0,"Partner, friend, visitor",South Atlantic Division,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
32000.0,10.373491,0.0,1,55,4.0073333,3025.0,14.0,196.0,770.0,55.0,14.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,66.0,Child,South Atlantic Division,Not in metro area,Divorced,White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,32000,32000,0,32000
38000.0,10.5453415,0.0,1,38,3.637586,1444.0,13.0,169.0,494.0,38.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,214.0,Spouse,South Atlantic Division,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,38000,38000,0,38000
22000.0,9.998797,0.0,1,36,3.583519,1296.0,13.0,169.0,468.0,36.0,13.0,35,3.5553482,35.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,385.0,Head/Householder,South Atlantic Division,Central city status unknown,"Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,22000,22000,0,22000
39800.0,10.591622,0.0,1,28,3.3322046,784.0,13.0,169.0,364.0,28.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,78.0,Spouse,South Atlantic Division,"In metro, area, outside central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,39800,39800,0,39800
62000.0,11.034889,0.0,0,25,3.218876,625.0,12.0,144.0,300.0,0.0,0.0,70,4.248495,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,2,342.0,Child,South Atlantic Division,"In metro, area, outside central city",Never married/single,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,Grade 12,"12th grade, no diploma",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,62000,62000,0,62000
52000.0,10.858999,0.0,0,42,3.7376697,1764.0,12.0,144.0,504.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,90.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,52000,52000,0,52000
110000.0,11.608235,1.0,1,36,3.583519,1296.0,16.0,256.0,576.0,36.0,16.0,45,3.8066626,45.0,0.0,1.0,0.0,Georgia ,Georgia,10.7,35490,2010,1,72.0,Head/Householder,South Atlantic Division,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,110000,110000,0,110000
20000.0,9.903487,0.0,1,51,3.9318256,2601.0,12.0,144.0,612.0,51.0,12.0,79,4.3694477,79.0,1.0,0.0,0.0,Hawaii ,Hawaii,7.0,41021,2010,1,82.0,Head/Householder,Pacific Division,Central city status unknown,Divorced,Chinese,Chinese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,20000,0,20000,20000
58000.0,10.968198,0.0,0,57,4.0430512,3249.0,16.0,256.0,912.0,0.0,0.0,60,4.0943446,0.0,0.0,1.0,0.0,Hawaii ,Hawaii,7.0,41021,2010,2,334.0,Sibling,Pacific Division,Central city status unknown,Never married/single,Japanese,Japanese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,58050,58000,0,58000
36000.0,10.491274,0.0,0,56,4.0253515,3136.0,12.0,144.0,672.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,Hawaii ,Hawaii,7.0,41021,2010,1,70.0,Head/Householder,Pacific Division,Central city status unknown,"Married, spouse present",Japanese,Japanese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,36000,36000,0,36000
30000.0,10.308952,0.0,1,35,3.5553482,1225.0,12.0,144.0,420.0,35.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Hawaii ,Hawaii,7.0,41021,2010,2,181.0,Spouse,Pacific Division,Not in metro area,"Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,Grade 12,"Some college, but less than 1 year",Unemployed,Works for wages,Wage/salary at non-profit,48-49 weeks,Yes,30000,30000,0,30000
30000.0,10.308952,0.0,1,39,3.6635616,1521.0,12.0,144.0,468.0,39.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,Hawaii ,Hawaii,7.0,41021,2010,8,287.0,Child-in-law,Pacific Division,"In metro, area, outside central city","Married, spouse absent",Two major races,Filipino and Hawaiian,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,30000,30000,0,30000
56000.0,10.933107,0.0,1,48,3.871201,2304.0,12.0,144.0,576.0,48.0,12.0,40,3.6888795,40.0,0.0,0.0,1.0,Idaho ,Idaho,9.0,32257,2010,2,78.0,Spouse,Mountain Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,GED or alternative credential,Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,56000,56000,0,56000
12000.0,9.392662,0.0,1,31,3.4339871,961.0,13.0,169.0,403.0,31.0,13.0,40,3.6888795,40.0,1.0,0.0,0.0,Idaho ,Idaho,9.0,32257,2010,3,194.0,Child,Mountain Division,Not in metro area,Never married/single,White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,Unpaid family worker,50-52 weeks,Yes,12030,12000,0,12000
38000.0,10.5453415,0.0,0,55,4.0073333,3025.0,12.0,144.0,660.0,0.0,0.0,60,4.0943446,0.0,0.0,1.0,0.0,Idaho ,Idaho,9.0,32257,2010,1,90.0,Head/Householder,Mountain Division,Not in metro area,"Married, spouse present",White,White,Mexican,White,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,38000,38000,0,38000
